0.27472112789737807,0.9615239476408232,-24.03809869102058
-0.1414213562373095,-0.9899494936611665,28.2842712474619
-0.3511234415883917,-0.9363291775690445,29.260286799032645
-0.27472112789737807,-0.9615239476408232,34.340140987172255
-0.40613846605344767,-0.9138115486202573,96.45788568769382
-0.4472135954999579,-0.8944271909999159,84.970583144992
-0.52999894000318,-0.847998304005088,100.69979860060421
-0.6139406135149205,-0.7893522173763263,83.32051183416777
0.07124704998790965,0.9974586998307351,-24.936467495768376
0.0,-1.0,33.333333333333336
-0.4472135954999579,-0.8944271909999159,29.814239699997195
-0.3713906763541037,-0.9284766908852594,37.13906763541038
-0.1643989873053573,-0.9863939238321437,41.09974682633933
-0.1643989873053573,-0.9863939238321437,41.09974682633933
-0.31622776601683794,-0.9486832980505138,47.43416490252569
-0.31622776601683794,-0.9486832980505138,100.13879257199868
0.0,1.0,-23.076923076923077
0.0,-1.0,25.0
0.24253562503633297,-0.9701425001453319,36.38034375544994
0.0,-1.0,37.5
0.0,-1.0,33.333333333333336
0.0,-1.0,50.0
0.0,-1.0,40.0
-0.19611613513818404,-0.9805806756909202,39.22322702763681
0.0,1.0,-28.571428571428573
0.7071067811865475,-0.7071067811865475,35.35533905932737
0.19611613513818404,-0.9805806756909202,29.417420270727607
0.24253562503633297,-0.9701425001453319,36.38034375544994
0.0,-1.0,40.0
0.1414213562373095,-0.9899494936611665,35.35533905932738
0.31622776601683794,-0.9486832980505138,39.52847075210474
0.39391929857916763,-0.9191450300180578,124.74111121673643
-0.25766265056033233,0.9662349396012463,-22.54548192402908
0.39391929857916763,-0.9191450300180578,26.26128657194451
0.27472112789737807,-0.9615239476408232,27.472112789737807
0.3511234415883917,-0.9363291775690445,29.260286799032645
0.39391929857916763,-0.9191450300180578,32.82660821493064
0.40613846605344767,-0.9138115486202573,96.45788568769382
0.5144957554275265,-0.8574929257125441,81.4618279426917
0.6139406135149205,-0.7893522173763263,83.32051183416777
