-50.991067630795406,-78.05513551238805,372,113
-50.991067630795406,-78.96382458997324,380,117
-50.991067630795406,-80.15726416191694,389,122
-50.991067630795406,-81.095265790392,397,126
-50.991067630795406,-82.07095498429685,407,131
-50.991067630795406,-82.94195649645225,421,138
-50.991067630795406,-84.11445853204606,430,143
-50.991067630795406,-85.06502268233105,439,148
-50.991067630795406,-86.20821216703501,449,154
-50.991067630795406,-87.10433872281028,458,160
-49.984808895910554,-52.0674653949052,178,40
-49.984808895910554,-53.20646737233919,183,41
-49.984808895910554,-54.32453181342329,190,44
-49.984808895910554,-55.19134581830872,196,46
-49.984808895910554,-56.06234733046412,202,48
-49.984808895910554,-57.100849133418635,212,51
-49.984808895910554,-58.04303826916367,215,52
-49.984808895910554,-59.18204024659765,224,56
-49.984808895910554,-60.0823543096429,231,59
-49.984808895910554,-61.275793881586594,237,61
-49.984808895910554,-62.36035826451088,244,64
-49.984808895910554,-63.11829708037688,251,66
-49.984808895910554,-63.98929859253228,260,70
-49.984808895910554,-64.9356752355473,264,72
-49.984808895910554,-66.14167732930092,271,75
-49.984808895910554,-67.3016168430848,282,79
-49.984808895910554,-68.04280562987088,289,82
-49.984808895910554,-69.05618238920555,296,85
-49.984808895910554,-69.9899965104106,302,88
-49.984808895910554,-71.08712341514482,314,93
-49.984808895910554,-72.0,320,95
-49.984808895910554,-73.08456438292427,328,99
-49.984808895910554,-74.19425380946842,336,102
-49.984808895910554,-75.11550540886356,343,105
-49.984808895910554,-76.01163196463884,351,108
-49.984808895910554,-77.1715714784227,359,112
-49.984808895910554,-78.09282307781785,367,116
-49.984808895910554,-79.03919972083284,376,120
-49.984808895910554,-79.90601372571827,390,126
-49.984808895910554,-81.12457834128185,399,131
-49.984808895910554,-81.99139234616726,408,135
-49.984808895910554,-83.15133185995114,416,139
-49.984808895910554,-84.08514598115622,425,144
-49.984808895910554,-85.03152262417122,435,149
-49.984808895910554,-85.95696173083634,445,155
-49.984808895910554,-86.87821333023147,454,160
-49.000425350914504,-51.18390136093986,169,41
-49.000425350914504,-52.05909038036524,175,43
-49.000425350914504,-53.248342445038965,180,45
-49.000425350914504,-53.893218564615566,187,47
-49.000425350914504,-55.09084564382925,193,49
-49.000425350914504,-56.07490985227405,200,51
-49.000425350914504,-57.19297429335815,207,54
-49.000425350914504,-58.12260090729324,213,56
-49.000425350914504,-59.2490403629173,220,59
-49.000425350914504,-60.34197976038153,226,61
-49.000425350914504,-61.07898103989764,236,65
-49.000425350914504,-62.02535768291264,242,67
-49.000425350914504,-63.19785971850645,249,70
-49.000425350914504,-64.03117366523206,256,73
-49.000425350914504,-65.24973828079563,263,75
-49.000425350914504,-66.10398976387113,269,78
-49.000425350914504,-67.04617889961614,277,81
-49.000425350914504,-68.2479934860998,284,84
-49.000425350914504,-69.13155752006514,296,89
-49.000425350914504,-69.98580900314063,303,92
-49.000425350914504,-70.86518552983598,310,95
-49.000425350914504,-72.10050017447948,317,97
-49.000425350914504,-73.01337675933466,325,101
-49.000425350914504,-74.27800395486797,333,104
-49.000425350914504,-75.11131790159358,344,109
-49.000425350914504,-75.96975689193906,352,112
-49.000425350914504,-76.95800860765382,360,116
-49.000425350914504,-78.18913574502733,370,120
-49.000425350914504,-79.28626264976154,379,124
-49.000425350914504,-80.04838897289753,387,127
-49.000425350914504,-80.96964057229266,394,131
-49.000425350914504,-82.12539257880655,404,135
-49.000425350914504,-83.05920670001163,413,140
-49.000425350914504,-83.9553332557869,422,144
-49.000425350914504,-85.16133534954054,431,148
-49.000425350914504,-86.09096196347564,446,157
-49.000425350914504,-87.22577643363964,455,162
-47.99416661602965,-49.06921018960102,151,41
-47.99416661602965,-50.14539955798534,160,44
-47.99416661602965,-51.20902640455973,165,46
-47.99416661602965,-52.10934046760498,171,47
-47.99416661602965,-53.131092241479585,177,49
-47.99416661602965,-54.098406420844476,183,51
-47.99416661602965,-55.065720600209374,189,54
-47.99416661602965,-56.02047225776434,196,56
-47.99416661602965,-57.03384901709899,203,58
-47.99416661602965,-57.92997557287426,210,61
-47.99416661602965,-59.15272769570781,216,63
-47.99416661602965,-60.04885425148307,223,66
-47.99416661602965,-61.192043736187046,230,68
-47.99416661602965,-62.14260788647203,237,71
-47.99416661602965,-63.076422007677095,243,74
-47.99416661602965,-64.16098639060137,255,78
-47.99416661602965,-65.13667558450622,260,80
-47.99416661602965,-66.00767709666162,267,83
-47.99416661602965,-66.93311620332675,273,85
-47.99416661602965,-67.96324299174131,281,88
-47.99416661602965,-69.18180760730488,288,91
-47.99416661602965,-70.06537164127022,296,94
-47.99416661602965,-71.22949866232406,304,98
-47.99416661602965,-72.12981272536932,312,101
-47.99416661602965,-73.01756426660464,323,105
-47.99416661602965,-74.15656624403861,331,108
-47.99416661602965,-75.21181807607304,339,111
-47.99416661602965,-76.11631964638828,346,114
-47.99416661602965,-77.15900895661277,359,119
-47.99416661602965,-78.02582296149819,367,123
-47.99416661602965,-79.198324997092,375,126
-47.99416661602965,-80.2410143073165,384,130
-47.99416661602965,-81.27114109573107,393,134
-47.99416661602965,-81.88251715714784,405,139
-47.99416661602965,-83.05501919274165,414,143
-47.99416661602965,-84.0139583575666,423,148
-47.99416661602965,-84.89752239153194,433,153
-47.99416661602965,-86.10352448528556,443,158
-47.99416661602965,-86.99127602652088,452,163
-47.99416661602965,-88.06327788763522,459,167
-46.9879078811448,-44.04838897289753,117,41
-46.9879078811448,-46.14214260788647,132,44
-46.9879078811448,-47.09689426544143,137,46
-46.9879078811448,-48.32802140281494,143,47
-46.9879078811448,-49.19902291497034,149,49
-46.9879078811448,-50.229149703384905,155,51
-46.9879078811448,-51.14202628824008,160,53
-46.9879078811448,-52.28940328021403,166,54
-46.9879078811448,-53.09340467604978,176,58
-46.9879078811448,-54.031406304524836,181,59
-46.9879078811448,-55.115970687449106,188,62
-46.9879078811448,-56.20053507037339,194,64
-46.9879078811448,-57.079911597068744,200,66
-46.9879078811448,-58.20216354542282,206,68
-46.9879078811448,-59.06897755030825,216,71
-46.9879078811448,-60.04885425148307,219,72
-46.9879078811448,-61.217168779806904,229,76
-46.9879078811448,-62.28079562638129,236,79
-46.9879078811448,-63.135047109456785,242,81
-46.9879078811448,-64.24473653600093,248,83
-46.9879078811448,-65.0822379899965,259,87
-46.9879078811448,-66.15423985111086,265,90
-46.9879078811448,-67.03361637780621,272,92
-46.9879078811448,-68.21868093520996,279,95
-46.9879078811448,-69.03943236012562,287,98
-46.9879078811448,-70.20355938117947,294,100
-46.9879078811448,-71.03687332790508,305,105
-46.9879078811448,-72.16331278352914,312,107
-46.9879078811448,-73.07618936838432,319,110
-46.9879078811448,-74.13562870768874,327,113
-46.9879078811448,-75.01500523438409,335,116
-46.9879078811448,-75.97394439920903,343,119
-46.9879078811448,-77.13807142026289,351,122
-46.9879078811448,-78.19332325229732,364,127
-46.9879078811448,-79.10201232988251,372,130
-46.9879078811448,-79.97301384203793,380,134
-46.9879078811448,-80.90682796324299,389,138
-46.9879078811448,-81.8699546353379,399,142
-46.9879078811448,-83.11783180179131,409,146
-46.9879078811448,-83.97208328486681,419,150
-46.9879078811448,-85.01477259509132,428,154
-46.9879078811448,-86.08258694893567,442,161
-46.9879078811448,-86.95777596836106,451,166
-46.9879078811448,-87.87484006048622,459,171
-45.98164914625995,-43.29045015703152,109,46
-45.98164914625995,-45.040828195882284,122,49
-45.98164914625995,-45.98301733162731,128,51
-45.98164914625995,-46.89589391648249,134,52
-45.98164914625995,-48.17308363382575,140,54
-45.98164914625995,-49.119460276840755,146,56
-45.98164914625995,-50.245899732464814,152,58
-45.98164914625995,-51.16715133185995,158,59
-45.98164914625995,-51.98371524950565,164,61
-45.98164914625995,-53.1855298359893,170,63
-45.98164914625995,-53.851343491915785,176,65
-45.98164914625995,-55.01965802023962,183,67
-45.98164914625995,-56.162847504943585,189,69
-45.98164914625995,-57.0129114807491,199,73
-45.98164914625995,-58.18541351634291,205,75
-45.98164914625995,-59.06479004303827,211,77
-45.98164914625995,-60.04047923694312,218,79
-45.98164914625995,-61.259043852506686,225,82
-45.98164914625995,-62.138420379202046,232,84
-45.98164914625995,-63.18110968942654,239,87
-45.98164914625995,-64.01442363615215,249,90
-45.98164914625995,-65.13667558450622,255,93
-45.98164914625995,-65.99930208212166,262,95
-45.98164914625995,-67.18017913225545,269,97
-45.98164914625995,-68.021868093521,276,100
-45.98164914625995,-68.95149470745609,284,103
-45.98164914625995,-70.18680935209957,291,105
-45.98164914625995,-71.28393625683378,299,108
-45.98164914625995,-72.15912527625916,310,112
-45.98164914625995,-73.23531464464348,317,115
-45.98164914625995,-74.11887867860881,325,118
-45.98164914625995,-75.26625567058277,332,120
-45.98164914625995,-76.02419448644876,345,125
-45.98164914625995,-77.10038385483308,352,128
-45.98164914625995,-78.0802605560079,355,129
-45.98164914625995,-79.16901244620216,369,134
-45.98164914625995,-80.09863906013726,378,137
-45.98164914625995,-81.17482842852158,388,141
-45.98164914625995,-82.24683028963591,395,144
-45.98164914625995,-83.18901942538095,410,150
-45.98164914625995,-84.02652087937652,417,153
-45.98164914625995,-85.16552285681051,426,156
-45.98164914625995,-86.03233686169594,434,161
-45.98164914625995,-87.11271373735023,450,168
-45.98164914625995,-88.17215307665465,458,172
-44.9972656012639,-44.97801558683261,119,52
-44.9972656012639,-45.911829708037686,125,54
-44.9972656012639,-47.15133185995114,131,55
-44.9972656012639,-48.064208444806326,137,57
-44.9972656012639,-49.12783529138071,143,59
-44.9972656012639,-50.29196231243457,149,61
-44.9972656012639,-51.19227637547982,158,63
-44.9972656012639,-52.230778178434335,164,65
-44.9972656012639,-53.15202977782948,170,67
-44.9972656012639,-54.286844247993486,176,69
-44.9972656012639,-55.15365825287891,182,71
-44.9972656012639,-56.30522275212284,188,73
-44.9972656012639,-57.06734907525882,198,76
-44.9972656012639,-58.2440386181226,203,78
-44.9972656012639,-59.144352681167845,210,80
-44.9972656012639,-60.262417122251954,216,83
-44.9972656012639,-61.13760614167733,223,85
-44.9972656012639,-61.98348261021286,229,87
-44.9972656012639,-63.097359544026986,239,91
-44.9972656012639,-64.06467372339188,243,92
-44.9972656012639,-65.12411306269628,254,96
-44.9972656012639,-66.0495521693614,260,98
-44.9972656012639,-67.15086658136559,267,100
-44.9972656012639,-68.1726183552402,278,104
-44.9972656012639,-69.14830754914504,284,106
-44.9972656012639,-70.26218448295917,291,109
-44.9972656012639,-71.25881121321392,301,112
-44.9972656012639,-72.0753751308596,308,115
-44.9972656012639,-73.19762707921367,315,117
-44.9972656012639,-73.97650343142958,322,119
-44.9972656012639,-75.14900546702339,330,122
-44.9972656012639,-76.02838199371874,337,125
-44.9972656012639,-77.20507153658252,350,129
-44.9972656012639,-78.07607304873792,359,133
-44.9972656012639,-79.16901244620216,368,136
-44.9972656012639,-80.04420146562754,376,139
-44.9972656012639,-81.14970338490171,384,142
-44.9972656012639,-82.08351750610677,394,146
-44.9972656012639,-83.17645690357102,408,151
-44.9972656012639,-84.04327090845644,417,155
-44.9972656012639,-85.22833546586018,426,159
-44.9972656012639,-86.03233686169594,436,163
-44.9972656012639,-87.11271373735023,445,168
-44.9972656012639,-88.03396533674537,454,172
-43.99100686637905,-30.99174130510643,27,41
-43.99100686637905,-44.30382691636618,110,57
-43.99100686637905,-45.12039083401186,116,59
-43.99100686637905,-46.22170524601605,125,61
-43.99100686637905,-47.15970687449111,130,62
-43.99100686637905,-48.23589624287543,136,64
-43.99100686637905,-49.15714784227056,141,66
-43.99100686637905,-50.178899616145166,147,67
-43.99100686637905,-50.995463533790854,156,70
-43.99100686637905,-52.19309061300454,161,72
-43.99100686637905,-53.27346748865884,168,74
-43.99100686637905,-53.87646853553566,174,76
-43.99100686637905,-55.02384552750959,180,77
-43.99100686637905,-56.17541002675352,186,79
-43.99100686637905,-57.063161567988836,192,81
-43.99100686637905,-58.24822612539258,199,84
-43.99100686637905,-59.05222752122834,209,87
-43.99100686637905,-59.935791555193674,215,89
-43.99100686637905,-61.141793648947306,221,91
-43.99100686637905,-62.24310806095149,227,93
-43.99100686637905,-63.08898452948703,234,96
-43.99100686637905,-63.99767360707224,241,98
-43.99100686637905,-64.98592532278703,248,100
-43.99100686637905,-65.96161451669187,255,103
-43.99100686637905,-67.1885541467954,263,105
-43.99100686637905,-68.08468070257067,271,108
-43.99100686637905,-69.10643247644528,282,112
-43.99100686637905,-69.94393393044085,289,114
-43.99100686637905,-71.1876235896243,294,116
-43.99100686637905,-72.12143771082935,303,119
-43.99100686637905,-73.01337675933466,311,121
-43.99100686637905,-74.16494125857857,319,124
-43.99100686637905,-75.0526927998139,327,126
-43.99100686637905,-75.74781900663021,335,129
-43.99100686637905,-77.0585087821333,344,132
-43.99100686637905,-77.77038501802954,353,136
-43.99100686637905,-79.08944980807259,363,139
-43.99100686637905,-80.04420146562754,372,142
-43.99100686637905,-81.14970338490171,383,146
-43.99100686637905,-82.0039548679772,392,149
-43.99100686637905,-83.18901942538095,400,152
-43.99100686637905,-84.04745841572642,415,158
-43.99100686637905,-84.92683494242178,426,162
-43.99100686637905,-86.10771199255554,435,166
-43.99100686637905,-87.02896359195068,445,170
-43.99100686637905,-88.16377806211469,455,175
-42.9847481314942,-43.06013725718274,99,64
-42.9847481314942,-44.27870187274631,109,66
-42.9847481314942,-45.18320344306154,115,68
-42.9847481314942,-46.2510177969059,120,69
-42.9847481314942,-47.00058159823194,129,72
-42.9847481314942,-47.93020821216704,131,72
-42.9847481314942,-48.91427242061184,136,74
-42.9847481314942,-49.91927416540654,143,76
-42.9847481314942,-51.06665115738048,149,78
-42.9847481314942,-52.25171571478423,155,79
-42.9847481314942,-53.20646737233919,165,82
-42.9847481314942,-54.00209375363499,170,84
-42.9847481314942,-55.19134581830872,176,86
-42.9847481314942,-55.86134698150518,182,88
-42.9847481314942,-57.13016168430848,189,90
-42.9847481314942,-58.01372571827381,196,92
-42.9847481314942,-59.32860300104687,206,95
-42.9847481314942,-60.3084797022217,212,97
-42.9847481314942,-61.158543678027215,217,99
-42.9847481314942,-62.138420379202046,227,102
-42.9847481314942,-63.03035942770734,232,104
-42.9847481314942,-64.19029894149122,239,106
-42.9847481314942,-65.11573804815633,246,108
-42.9847481314942,-66.0495521693614,254,110
-42.9847481314942,-67.04199139234616,261,112
-42.9847481314942,-68.31499360241945,269,115
-42.9847481314942,-69.10643247644528,279,118
-42.9847481314942,-70.21193439571944,285,120
-42.9847481314942,-71.04943584971502,292,122
-42.9847481314942,-72.08793765266954,299,125
-42.9847481314942,-72.93381412120507,310,128
-42.9847481314942,-74.18587879492847,314,129
-42.9847481314942,-75.09875537978365,327,133
-42.9847481314942,-76.24613237175758,335,136
-42.9847481314942,-77.13388391299291,343,138
-42.9847481314942,-78.20588577410724,352,141
-42.9847481314942,-79.08944980807259,360,143
-42.9847481314942,-79.9939513783878,369,146
-42.9847481314942,-81.19576596487147,378,149
-42.9847481314942,-82.27195533325579,393,154
-42.9847481314942,-83.0675817145516,401,157
-42.9847481314942,-83.98464580667675,410,160
-42.9847481314942,-85.1487728277306,419,163
-42.9847481314942,-86.22496219611493,430,168
-42.9847481314942,-87.09177620100036,440,172
-42.9847481314942,-88.00046527858555,450,176
-42.00036458649815,-42.17238571594743,94,68
-42.00036458649815,-43.06432476445272,101,70
-42.00036458649815,-44.03163894381761,106,71
-42.00036458649815,-45.12876584855182,112,73
-42.00036458649815,-46.25520530417588,118,74
-42.00036458649815,-47.10108177271141,123,75
-42.00036458649815,-48.27777131557521,129,77
-42.00036458649815,-49.10271024776085,138,79
-42.00036458649815,-50.28777480516459,143,81
-42.00036458649815,-51.17133883912993,149,83
-42.00036458649815,-52.12609049668489,155,84
-42.00036458649815,-53.24415493776898,162,86
-42.00036458649815,-54.10259392811446,168,88
-42.00036458649815,-55.237408398278475,174,90
-42.00036458649815,-56.32616028847272,184,93
-42.00036458649815,-57.084099104338726,190,95
-42.00036458649815,-58.2063510526928,195,96
-42.00036458649815,-59.056415028498314,201,98
-42.00036458649815,-60.241479585902056,207,100
-42.00036458649815,-61.133418634407356,217,103
-42.00036458649815,-62.25567058276143,224,105
-42.00036458649815,-63.30673490752588,231,108
-42.00036458649815,-64.2489240432709,240,110
-42.00036458649815,-65.33348842619517,246,112
-42.00036458649815,-66.07886472025125,252,114
-42.00036458649815,-67.23880423403513,259,116
-42.00036458649815,-68.09305571711063,266,118
-42.00036458649815,-69.26555775270444,273,120
-42.00036458649815,-70.08212167035012,284,124
-42.00036458649815,-70.93218564615565,291,126
-42.00036458649815,-72.12143771082935,297,128
-42.00036458649815,-73.26881470280331,305,130
-42.00036458649815,-74.12306618587878,313,132
-42.00036458649815,-75.18669303245318,326,136
-42.00036458649815,-76.1121321391183,333,138
-42.00036458649815,-77.24275910201233,341,141
-42.00036458649815,-78.09701058508783,350,143
-42.00036458649815,-79.22345004071188,359,146
-42.00036458649815,-80.2242642782366,372,150
-42.00036458649815,-81.04501570315226,380,152
-42.00036458649815,-81.99139234616726,388,155
-42.00036458649815,-83.17226939630103,400,159
-42.00036458649815,-84.00977085029662,408,162
-42.00036458649815,-84.95195998604164,418,165
-42.00036458649815,-85.9276491799465,428,169
-42.00036458649815,-86.89915086658137,439,173
-42.00036458649815,-88.00884029312552,450,178
-42.00036458649815,-88.92590438525067,459,181
-40.99410585161329,-42.09701058508782,93,72
-40.99410585161329,-43.21088751890194,98,73
-40.99410585161329,-44.241014307316505,107,75
-40.99410585161329,-45.15389089217169,112,76
-40.99410585161329,-46.18820518785623,118,78
-40.99410585161329,-47.13039432360126,123,79
-40.99410585161329,-48.14795859020589,128,81
-40.99410585161329,-49.29952308944981,134,82
-40.99410585161329,-50.1914621379551,143,85
-40.99410585161329,-51.14202628824008,149,86
-40.99410585161329,-52.301965802023965,155,88
-40.99410585161329,-53.1855298359893,161,90
-40.99410585161329,-54.23240665348378,167,92
-40.99410585161329,-55.174595789228796,173,93
